city,theatre,date,title,language,format,timings
hyderabad,"PVR: Inorbit, Cyberabad",1,2019-05-01,Jersey,Telugu,2D,07:40 PM
hyderabad,"PVR: Inorbit, Cyberabad",1,2019-05-01,Jersey,Telugu,2D,11:00 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",2,2019-05-01,Jersey,Telugu,2D,03:45 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",1,2019-05-01,Jersey,Telugu,2D,06:30 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",3,2019-05-01,Jersey,Telugu,2D,09:45 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",3,2019-05-01,Jersey,Telugu,2D,10:45 PM
hyderabad,"PVR: Musarambagh, Hyderabad",1,2019-05-01,Jersey,Telugu,2D,03:45 PM
hyderabad,"PVR: Musarambagh, Hyderabad",1,2019-05-01,Jersey,Telugu,2D,06:15 PM
hyderabad,"PVR: Musarambagh, Hyderabad",2,2019-05-01,Jersey,Telugu,2D,07:15 PM
hyderabad,"PVR: Musarambagh, Hyderabad",3,2019-05-01,Jersey,Telugu,2D,10:45 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",1,2019-05-01,Jersey,Telugu,2D,04:10 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",1,2019-05-01,Jersey,Telugu,2D,07:30 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",3,2019-05-01,Jersey,Telugu,2D,10:50 PM
hyderabad,"PVR: Panjagutta, Hyderabad",1,2019-05-01,Jersey,Telugu,2D,11:10 PM
hyderabad,"PVR: Panjagutta, Hyderabad",2,2019-05-01,Jersey,Telugu,2D,04:10 PM
hyderabad,"PVR: Panjagutta, Hyderabad",2,2019-05-01,Jersey,Telugu,2D,07:30 PM
hyderabad,"PVR: Panjagutta, Hyderabad",1,2019-05-01,Jersey,Telugu,2D,10:50 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",3,2019-05-01,Jersey,Telugu,2D,04:30 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",3,2019-05-01,Jersey,Telugu,2D,07:50 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",1,2019-05-01,Jersey,Telugu,2D,11:10 PM
hyderabad,Raghavendra 70mm: Malkajgiri,2,2019-05-01,Jersey,Telugu,2D,02:00 PM
hyderabad,Raghavendra 70mm: Malkajgiri,2,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,Raghavendra 70mm: Malkajgiri,1,2019-05-01,Jersey,Telugu,2D,09:00 PM
hyderabad,Rajdhani 70mm: Dilsukhnagar,3,2019-05-01,Jersey,Telugu,2D,02:00 PM
hyderabad,Rajdhani 70mm: Dilsukhnagar,3,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,Rajdhani 70mm: Dilsukhnagar,2,2019-05-01,Jersey,Telugu,2D,09:00 PM
hyderabad,Sandhya 70mm Dolby Atmos: RTC X Roads,1,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,Sandhya 70mm Dolby Atmos: RTC X Roads,2,2019-05-01,Jersey,Telugu,2D,09:00 PM
hyderabad,Sensation Sunshine: Khairatabad,3,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,Sensation Sunshine: Khairatabad,2,2019-05-01,Jersey,Telugu,2D,09:00 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",2,2019-05-01,Jersey,Telugu,2D,04:25 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",3,2019-05-01,Jersey,Telugu,2D,07:40 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",3,2019-05-01,Jersey,Telugu,2D,10:55 PM
hyderabad,Sree Ramulu 70mm: Moosapet,2,2019-05-01,Jersey,Telugu,2D,02:30 PM
hyderabad,Sree Ramulu 70mm: Moosapet,2,2019-05-01,Jersey,Telugu,2D,06:30 PM
hyderabad,Sree Ramulu 70mm: Moosapet,1,2019-05-01,Jersey,Telugu,2D,09:30 PM
hyderabad,Sri Krishna 70MM: Uppal,2,2019-05-01,Jersey,Telugu,2D,02:15 PM
hyderabad,Sri Krishna 70MM: Uppal,3,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,Sri Krishna 70MM: Uppal,2,2019-05-01,Jersey,Telugu,2D,09:15 PM
hyderabad,Srilatha Cinema: Chanda Nagar,2,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,Srilatha Cinema: Chanda Nagar,1,2019-05-01,Jersey,Telugu,2D,09:00 PM
hyderabad,SVR`s Siva Sakthi Theatre: Kapra,2,2019-05-01,Jersey,Telugu,2D,06:00 PM
hyderabad,SVR`s Siva Sakthi Theatre: Kapra,3,2019-05-01,Jersey,Telugu,2D,09:00 PM
hyderabad,Talluri Theatres: Kushaiguda,1,2019-05-01,Jersey,Telugu,2D,06:15 PM
hyderabad,Talluri Theatres: Kushaiguda,3,2019-05-01,Jersey,Telugu,2D,09:15 PM
hyderabad,Tivoli Cinemas: Secunderabad,3,2019-05-01,Jersey,Telugu,2D,04:15 PM
hyderabad,Tivoli Cinemas: Secunderabad,2,2019-05-01,Jersey,Telugu,2D,07:50 PM
hyderabad,Tivoli Cinemas: Secunderabad,1,2019-05-01,Jersey,Telugu,2D,10:50 PM
hyderabad,Alankar (Pratap Theatre): Langer House,2,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Alankar (Pratap Theatre): Langer House,1,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Alankar (Pratap Theatre): Langer House,2,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Alankar (Pratap Theatre): Langer House,3,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,AMB Cinemas: Gachibowli,2,2019-05-02,Jersey,Telugu,2D,09:40 AM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-02,Jersey,Telugu,2D,12:45 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-02,Jersey,Telugu,2D,03:55 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-02,Jersey,Telugu,2D,07:10 PM
hyderabad,AMB Cinemas: Gachibowli,2,2019-05-02,Jersey,Telugu,2D,10:20 PM
hyderabad,Arjun 70MM: Kukatpally,1,2019-05-02,Jersey,Telugu,2D,11:30 AM
hyderabad,Arjun 70MM: Kukatpally,1,2019-05-02,Jersey,Telugu,2D,02:30 PM
hyderabad,Arjun 70MM: Kukatpally,2,2019-05-02,Jersey,Telugu,2D,06:30 PM
hyderabad,Arjun 70MM: Kukatpally,3,2019-05-02,Jersey,Telugu,2D,09:30 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,3,2019-05-02,Jersey,Telugu,2D,10:30 AM
hyderabad,Asian Cineplanet Multiplex: Kompally,1,2019-05-02,Jersey,Telugu,2D,01:30 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,2,2019-05-02,Jersey,Telugu,2D,04:15 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,2,2019-05-02,Jersey,Telugu,2D,07:30 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,1,2019-05-02,Jersey,Telugu,2D,10:35 PM
hyderabad,Asian CineSquare Multiplex: Uppal,2,2019-05-02,Jersey,Telugu,2D,10:10 AM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-05-02,Jersey,Telugu,2D,01:10 PM
hyderabad,Asian CineSquare Multiplex: Uppal,2,2019-05-02,Jersey,Telugu,2D,04:30 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-05-02,Jersey,Telugu,2D,07:45 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-05-02,Jersey,Telugu,2D,10:40 PM
hyderabad,Asian Ganga 4K: Dilsukhnagar,2,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Asian Ganga 4K: Dilsukhnagar,1,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Asian Ganga 4K: Dilsukhnagar,1,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Asian GPR Multiplex: Kukatpally,2,2019-05-02,Jersey,Telugu,2D,10:15 AM
hyderabad,Asian GPR Multiplex: Kukatpally,2,2019-05-02,Jersey,Telugu,2D,01:05 PM
hyderabad,Asian GPR Multiplex: Kukatpally,1,2019-05-02,Jersey,Telugu,2D,04:20 PM
hyderabad,Asian GPR Multiplex: Kukatpally,3,2019-05-02,Jersey,Telugu,2D,07:40 PM
hyderabad,Asian GPR Multiplex: Kukatpally,3,2019-05-02,Jersey,Telugu,2D,10:25 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,Asian M Cube Mall: Attapur,2,2019-05-02,Jersey,Telugu,2D,01:40 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-05-02,Jersey,Telugu,2D,04:20 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-05-02,Jersey,Telugu,2D,07:40 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-05-02,Jersey,Telugu,2D,10:40 PM
hyderabad,Asian Radhika Multiplex: ECIL,3,2019-05-02,Jersey,Telugu,2D,10:15 AM
hyderabad,Asian Radhika Multiplex: ECIL,3,2019-05-02,Jersey,Telugu,2D,01:15 PM
hyderabad,Asian Radhika Multiplex: ECIL,2,2019-05-02,Jersey,Telugu,2D,07:45 PM
hyderabad,Asian Radhika Multiplex: ECIL,1,2019-05-02,Jersey,Telugu,2D,10:40 PM
hyderabad,Asian Sha: Chintal,2,2019-05-02,Jersey,Telugu,2D,06:15 PM
hyderabad,Asian Shahensha: Chintal,1,2019-05-02,Jersey,Telugu,2D,11:15 AM
hyderabad,Asian Shahensha: Chintal,3,2019-05-02,Jersey,Telugu,2D,09:45 PM
hyderabad,Bhujanga 70MM: Jeedimetla,3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Bhujanga 70MM: Jeedimetla,3,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Bhujanga 70MM: Jeedimetla,2,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Bhujanga 70MM: Jeedimetla,1,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,BR Hitech 70mm: Madhapur,3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,BR Hitech 70mm: Madhapur,3,2019-05-02,Jersey,Telugu,2D,02:15 PM
hyderabad,BR Hitech 70mm: Madhapur,1,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,BR Hitech 70mm: Madhapur,3,2019-05-02,Jersey,Telugu,2D,09:15 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,2,2019-05-02,Jersey,Telugu,2D,10:45 AM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,1,2019-05-02,Jersey,Telugu,2D,01:45 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,1,2019-05-02,Jersey,Telugu,2D,04:45 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,3,2019-05-02,Jersey,Telugu,2D,07:45 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,2,2019-05-02,Jersey,Telugu,2D,10:45 PM
hyderabad,Carnival: Ameerpet,1,2019-05-02,Jersey,Telugu,2D,10:20 AM
hyderabad,Carnival: Ameerpet,1,2019-05-02,Jersey,Telugu,2D,01:25 PM
hyderabad,Carnival: Ameerpet,3,2019-05-02,Jersey,Telugu,2D,04:50 PM
hyderabad,Carnival: Ameerpet,2,2019-05-02,Jersey,Telugu,2D,07:55 PM
hyderabad,Carnival: Ameerpet,2,2019-05-02,Jersey,Telugu,2D,11:00 PM
hyderabad,Cine Town: Miyapur,3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Cine Town: Miyapur,1,2019-05-02,Jersey,Telugu,2D,02:15 PM
hyderabad,Cine Town: Miyapur,2,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Cine Town: Miyapur,2,2019-05-02,Jersey,Telugu,2D,09:30 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,01:00 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,01:15 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,04:30 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,07:45 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,11:00 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-05-02,Jersey,Telugu,2D,10:15 AM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-05-02,Jersey,Telugu,2D,12:40 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",1,2019-05-02,Jersey,Telugu,2D,04:00 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",1,2019-05-02,Jersey,Telugu,2D,07:20 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-05-02,Jersey,Telugu,2D,07:40 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-05-02,Jersey,Telugu,2D,10:45 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",2,2019-05-02,Jersey,Telugu,2D,09:30 AM
hyderabad,"Cinepolis: Mantra Mall, Attapur",1,2019-05-02,Jersey,Telugu,2D,12:20 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-05-02,Jersey,Telugu,2D,12:45 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-05-02,Jersey,Telugu,2D,04:15 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-05-02,Jersey,Telugu,2D,07:35 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-05-02,Jersey,Telugu,2D,10:50 PM
hyderabad,Ganesh 70mm: Shamshabad,2,2019-05-02,Jersey,Telugu,2D,11:15 AM
hyderabad,Ganesh 70mm: Shamshabad,2,2019-05-02,Jersey,Telugu,2D,02:15 PM
hyderabad,Ganesh 70mm: Shamshabad,1,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Ganesh 70mm: Shamshabad,2,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,Gokul 70MM: Erragadda,1,2019-05-02,Jersey,Telugu,2D,11:15 AM
hyderabad,Gokul 70MM: Erragadda,1,2019-05-02,Jersey,Telugu,2D,02:15 PM
hyderabad,Gokul 70MM: Erragadda,1,2019-05-02,Jersey,Telugu,2D,06:15 PM
hyderabad,Gokul 70MM: Erragadda,3,2019-05-02,Jersey,Telugu,2D,09:15 PM
hyderabad,Indra: Karmanghat,3,2019-05-02,Jersey,Telugu,2D,12:00 PM
hyderabad,Indra: Karmanghat,3,2019-05-02,Jersey,Telugu,2D,03:00 PM
hyderabad,Indra: Karmanghat,2,2019-05-02,Jersey,Telugu,2D,07:00 PM
hyderabad,Indra: Karmanghat,3,2019-05-02,Jersey,Telugu,2D,10:00 PM
hyderabad,"INOX: GVK One, Banjara Hills",2,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,"INOX: GVK One, Banjara Hills",2,2019-05-02,Jersey,Telugu,2D,10:40 AM
hyderabad,"INOX: GVK One, Banjara Hills",2,2019-05-02,Jersey,Telugu,2D,01:15 PM
hyderabad,"INOX: GVK One, Banjara Hills",2,2019-05-02,Jersey,Telugu,2D,01:40 PM
hyderabad,"INOX: GVK One, Banjara Hills",2,2019-05-02,Jersey,Telugu,2D,04:30 PM
hyderabad,"INOX: GVK One, Banjara Hills",2,2019-05-02,Jersey,Telugu,2D,07:45 PM
hyderabad,"INOX: GVK One, Banjara Hills",1,2019-05-02,Jersey,Telugu,2D,11:00 PM
hyderabad,INOX: Maheshwari,2,2019-05-02,Jersey,Telugu,2D,12:20 PM
hyderabad,INOX: Maheshwari,1,2019-05-02,Jersey,Telugu,2D,03:40 PM
hyderabad,INOX: Maheshwari,3,2019-05-02,Jersey,Telugu,2D,07:10 PM
hyderabad,INOX: Maheshwari,2,2019-05-02,Jersey,Telugu,2D,10:20 PM
hyderabad,Mallikarjuna 70mm A/C DTS: Kukatpally,2,2019-05-02,Jersey,Telugu,2D,11:15 AM
hyderabad,Mallikarjuna 70mm A/C DTS: Kukatpally,2,2019-05-02,Jersey,Telugu,2D,02:30 PM
hyderabad,Mallikarjuna 70mm A/C DTS: Kukatpally,3,2019-05-02,Jersey,Telugu,2D,06:15 PM
hyderabad,Mallikarjuna 70mm A/C DTS: Kukatpally,1,2019-05-02,Jersey,Telugu,2D,09:30 PM
hyderabad,Manju Cinema: Kalasiguda,1,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Manju Cinema: Kalasiguda,3,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Manju Cinema: Kalasiguda,2,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Manju Cinema: Kalasiguda,3,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,10:30 AM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,01:40 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,02:45 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,08:10 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,10:15 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,11:00 PM
hyderabad,Nartaki Theatre: Alwal,3,2019-05-02,Jersey,Telugu,2D,11:30 AM
hyderabad,Nartaki Theatre: Alwal,3,2019-05-02,Jersey,Telugu,2D,02:30 PM
hyderabad,Nartaki Theatre: Alwal,1,2019-05-02,Jersey,Telugu,2D,06:30 PM
hyderabad,Nartaki Theatre: Alwal,3,2019-05-02,Jersey,Telugu,2D,09:30 PM
hyderabad,Prasads: Hyderabad,2,2019-05-02,Jersey,Telugu,2D,12:00 PM
hyderabad,Prasads: Hyderabad,2,2019-05-02,Jersey,Telugu,2D,03:00 PM
hyderabad,Prasads: Hyderabad,2,2019-05-02,Jersey,Telugu,2D,04:30 PM
hyderabad,Prasads: Hyderabad,2,2019-05-02,Jersey,Telugu,2D,07:30 PM
hyderabad,Prasads: Hyderabad,1,2019-05-02,Jersey,Telugu,2D,08:00 PM
hyderabad,Prasads: Hyderabad,3,2019-05-02,Jersey,Telugu,2D,11:00 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,11:30 AM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,12:35 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,01:45 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,04:10 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,07:30 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,07:50 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,10:50 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,11:10 PM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,11:30 AM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,03:00 PM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,03:45 PM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,07:15 PM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,10:00 PM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,10:45 PM
hyderabad,"PVR: Inorbit, Cyberabad",1,2019-05-02,Jersey,Telugu,2D,10:10 AM
hyderabad,"PVR: Inorbit, Cyberabad",3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,"PVR: Inorbit, Cyberabad",2,2019-05-02,Jersey,Telugu,2D,01:40 PM
hyderabad,"PVR: Inorbit, Cyberabad",3,2019-05-02,Jersey,Telugu,2D,02:20 PM
hyderabad,"PVR: Inorbit, Cyberabad",3,2019-05-02,Jersey,Telugu,2D,04:20 PM
hyderabad,"PVR: Inorbit, Cyberabad",2,2019-05-02,Jersey,Telugu,2D,07:40 PM
hyderabad,"PVR: Inorbit, Cyberabad",1,2019-05-02,Jersey,Telugu,2D,11:00 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,11:15 AM
hyderabad,"PVR: Irrum Manzil, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,02:45 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,03:45 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,06:30 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,09:45 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,10:45 PM
hyderabad,"PVR: Musarambagh, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,12:00 PM
hyderabad,"PVR: Musarambagh, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,01:00 PM
hyderabad,"PVR: Musarambagh, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,03:45 PM
hyderabad,"PVR: Musarambagh, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,06:15 PM
hyderabad,"PVR: Musarambagh, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,07:15 PM
hyderabad,"PVR: Musarambagh, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,10:45 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",1,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",2,2019-05-02,Jersey,Telugu,2D,01:40 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",2,2019-05-02,Jersey,Telugu,2D,02:20 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",2,2019-05-02,Jersey,Telugu,2D,04:10 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",1,2019-05-02,Jersey,Telugu,2D,07:30 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",1,2019-05-02,Jersey,Telugu,2D,10:50 PM
hyderabad,"PVR: Panjagutta, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,"PVR: Panjagutta, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,01:40 PM
hyderabad,"PVR: Panjagutta, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,04:10 PM
hyderabad,"PVR: Panjagutta, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,07:30 PM
hyderabad,"PVR: Panjagutta, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,10:50 PM
hyderabad,"PVR: Panjagutta, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,11:10 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",3,2019-05-02,Jersey,Telugu,2D,10:00 AM
hyderabad,"PVR: RK Cineplex, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,01:20 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,04:30 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",2,2019-05-02,Jersey,Telugu,2D,07:50 PM
hyderabad,"PVR: RK Cineplex, Hyderabad",1,2019-05-02,Jersey,Telugu,2D,11:10 PM
hyderabad,Raghavendra 70mm: Malkajgiri,2,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Raghavendra 70mm: Malkajgiri,3,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Raghavendra 70mm: Malkajgiri,3,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Raghavendra 70mm: Malkajgiri,1,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,Rajdhani 70mm: Dilsukhnagar,3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Rajdhani 70mm: Dilsukhnagar,3,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Rajdhani 70mm: Dilsukhnagar,1,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Rajdhani 70mm: Dilsukhnagar,3,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,Sandhya 70mm Dolby Atmos: RTC X Roads,2,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Sandhya 70mm Dolby Atmos: RTC X Roads,3,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Sandhya 70mm Dolby Atmos: RTC X Roads,3,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Sandhya 70mm Dolby Atmos: RTC X Roads,2,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,Sensation Sunshine: Khairatabad,3,2019-05-02,Jersey,Telugu,2D,11:00 AM
hyderabad,Sensation Sunshine: Khairatabad,1,2019-05-02,Jersey,Telugu,2D,02:00 PM
hyderabad,Sensation Sunshine: Khairatabad,2,2019-05-02,Jersey,Telugu,2D,06:00 PM
hyderabad,Sensation Sunshine: Khairatabad,2,2019-05-02,Jersey,Telugu,2D,09:00 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",1,2019-05-02,Jersey,Telugu,2D,01:10 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",3,2019-05-02,Jersey,Telugu,2D,04:25 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",3,2019-05-02,Jersey,Telugu,2D,07:40 PM
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad",2,2019-05-02,Jersey,Telugu,2D,10:55 PM
hyderabad,Sree Ramulu 70mm: Moosapet,2,2019-05-02,Jersey,Telugu,2D,11:30 AM
hyderabad,Sree Ramulu 70mm: Moosapet,3,2019-05-02,Jersey,Telugu,2D,02:30 PM
hyderabad,Sree Ramulu 70mm: Moosapet,3,2019-05-02,Jersey,Telugu,2D,06:30 PM
hyderabad,Sree Ramulu 70mm: Moosapet,2,2019-05-02,Jersey,Telugu,2D,09:30 PM
hyderabad,Sri Krishna 70MM: Uppal,2,2019-05-02,Jersey,Telugu,2D,11:00 AM
